date_key,customer,bandwidth,subgroup,subgroup1,the_group,inner_group,inex,currency,type,date
202202,Bharti,7,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-02-01 00:00:00.000
202202,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-02-01 00:00:00.000
202202,China Telecom,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2022-02-01 00:00:00.000
202202,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-02-01 00:00:00.000
202202,Microsoft,10,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2022-02-01 00:00:00.000
202202,PCCW,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-02-01 00:00:00.000
202202,Sprint,150,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-02-01 00:00:00.000
202202,Telkom DES,90.4375,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2022-02-01 00:00:00.000
202202,Telkom DGS,12,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2022-02-01 00:00:00.000
202202,Vodafone,664,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-02-01 00:00:00.000
202202,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-02-01 00:00:00.000
202203,China Unicom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-03-01 00:00:00.000
202203,Global Transit Communications,40000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-03-01 00:00:00.000
202203,Globe Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-03-01 00:00:00.000
202203,NTT Communications,65,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-03-01 00:00:00.000
202203,PNG Dataco,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-03-01 00:00:00.000
202203,Telkom DWS,0.25,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2022-03-01 00:00:00.000
202204,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2022-04-01 00:00:00.000
202204,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,China Telecom,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2022-04-01 00:00:00.000
202204,Chunghwa Telecom,2,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,Equinix,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-04-01 00:00:00.000
202204,Level 3 Communication,110000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,Microsoft,40000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2022-04-01 00:00:00.000
202204,Microsoft,200000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,Microsoft,10000,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2022-04-01 00:00:00.000
202204,PCCW,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-04-01 00:00:00.000
202204,PT. Aliansi Teknologi Indonesia,20,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2022-04-01 00:00:00.000
202204,Singapore Telecom,6117.0625,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-04-01 00:00:00.000
202204,Sprint,128,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-04-01 00:00:00.000
202204,Telkom DES,90.4375,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2022-04-01 00:00:00.000
202204,Telkom DES,0,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2022-04-01 00:00:00.000
202204,Telkom DGS,12,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2022-04-01 00:00:00.000
202204,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-04-01 00:00:00.000
202205,Amazon,380000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2022-05-01 00:00:00.000
202205,BICS Belgacom International Carrier,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-05-01 00:00:00.000
202205,British Telecom,504,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2022-05-01 00:00:00.000
202205,Catchpoint Systems,1215,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-05-01 00:00:00.000
202205,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-05-01 00:00:00.000
202205,CMC Telecom,1180,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-05-01 00:00:00.000
202205,Conversant,780000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2022-05-01 00:00:00.000
202205,Conversant,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2022-05-01 00:00:00.000
202205,Facebook,800000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-05-01 00:00:00.000
202205,GTT Communications,20000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-05-01 00:00:00.000
202205,KBRI,126,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-05-01 00:00:00.000
202205,Korea Telecom,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-05-01 00:00:00.000
202205,Orange Business Services,4511,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-05-01 00:00:00.000
202310,Tata Communications,100004,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-10-01 00:00:00.000
202310,Telkom DWS,1229820,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2023-10-01 00:00:00.000
202311,BICS Belgacom International Carrier,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-11-01 00:00:00.000
202311,China Unicom,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-11-01 00:00:00.000
202311,Huawei Marine Network International,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2023-11-01 00:00:00.000
202311,Telco Allied Singapore,10,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-11-01 00:00:00.000
202311,Telekom Malaysia,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-11-01 00:00:00.000
202311,Telstra,210000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-11-01 00:00:00.000
202311,Verizon,133,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-11-01 00:00:00.000
202312,Akamai International B.V,300000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-12-01 00:00:00.000
202312,Arelion (Telia),100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-12-01 00:00:00.000
202312,Bharti,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2023-12-01 00:00:00.000
202312,Federated States of Micronesia,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-12-01 00:00:00.000
202312,HM Sampoerna,8258,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2023-12-01 00:00:00.000
202312,HM Sampoerna,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2023-12-01 00:00:00.000
202312,Infotek Global Network,1000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2023-12-01 00:00:00.000
202312,JAPFA,125,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-12-01 00:00:00.000
202312,Level 3 Communication,420,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-12-01 00:00:00.000
202312,Meiloon,40,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2023-12-01 00:00:00.000
202312,Orange Business Services,3658.5625,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-12-01 00:00:00.000
202312,PCCW,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2023-12-01 00:00:00.000
202312,PT Reach Network Services Indonesia,794,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2023-12-01 00:00:00.000
202312,PT. Mitra Integrasi Informatika,2000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2023-12-01 00:00:00.000
202312,Singapore Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2023-12-01 00:00:00.000
202312,Tata Communications,220,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-12-01 00:00:00.000
202312,Telkom DWS,1629820,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2023-12-01 00:00:00.000
202401,Akamai International B.V,1850000,Revenue,Revenue,Data,CDN Infrastructure,External,USD,YTD,2024-01-01 00:00:00.000
202401,China Telecom,160480,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-01-01 00:00:00.000
202401,CMC Telecom,500,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-01-01 00:00:00.000
202401,Facebook,602000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-01-01 00:00:00.000
202401,KBRI,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-01-01 00:00:00.000
202401,Nevigate Communication,20,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-01-01 00:00:00.000
202401,PCCW,312,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-01-01 00:00:00.000
202401,PLDT,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-01-01 00:00:00.000
202401,PT. Artha Dana Teknologi,1,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2024-01-01 00:00:00.000
202401,Telekom Malaysia,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-01-01 00:00:00.000
202401,Telkom DGS,12,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2024-01-01 00:00:00.000
202401,Telkom DWS,0,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2024-01-01 00:00:00.000
202401,Verizon,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-01-01 00:00:00.000
202402,,20,Revenue,Revenue,Data,Other Data,,IDR,YTD,2024-02-01 00:00:00.000
202402,Amazon,1432000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2024-02-01 00:00:00.000
202402,China Telecom,900,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2024-02-01 00:00:00.000
202402,Conversant,0,Revenue,Revenue,Data,CDN Infrastructure,External,IDR,YTD,2024-02-01 00:00:00.000
202402,Microsoft,510,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2024-02-01 00:00:00.000
202402,Orange Business Services,100,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2024-02-01 00:00:00.000
202402,Orange Business Services,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-02-01 00:00:00.000
202402,Sprint,150,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,Telkom DGS,50,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2024-02-01 00:00:00.000
202402,Viettel,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,Vodafone,1188,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-02-01 00:00:00.000
202101,Arelion (Telia),0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-01-01 00:00:00.000
202404,PT Reach Network Services Indonesia,794,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2024-04-01 00:00:00.000
202404,PT. Artha Dana Teknologi,50,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2024-04-01 00:00:00.000
202404,Singapore Telecom,200129,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,Singapore Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-04-01 00:00:00.000
202404,Tata Communications,100004,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,Telkom DWS,1310025,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2024-04-01 00:00:00.000
202312,Telkom DES,100,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2023-12-01 00:00:00.000
202312,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2023-12-01 00:00:00.000
202401,Global Transit Communications,40000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-01-01 00:00:00.000
202401,Globe Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-01-01 00:00:00.000
202401,NTT Communications,73,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-01-01 00:00:00.000
202401,Telekom Malaysia,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-01-01 00:00:00.000
202402,Akamai International B.V,300000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202111,Bimasakti Multi Sinergi,20,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2021-11-01 00:00:00.000
202111,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-11-01 00:00:00.000
202111,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-11-01 00:00:00.000
202111,Globe Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2021-11-01 00:00:00.000
202111,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-11-01 00:00:00.000
202111,Orange Business Services,6011,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-11-01 00:00:00.000
202111,Sprint,150,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-11-01 00:00:00.000
202111,Sprint,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2021-11-01 00:00:00.000
202111,Telkom DES,93.4375,Revenue,Revenue,Data,IP VPN,Internal,IDR,MTD,2021-11-01 00:00:00.000
202111,Telkom DGS,100,Revenue,Revenue,Data,IP Transit,Internal,IDR,MTD,2021-11-01 00:00:00.000
202111,Telstra,0,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2021-11-01 00:00:00.000
202111,Vodafone,604,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-11-01 00:00:00.000
202112,BICS Belgacom International Carrier,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-12-01 00:00:00.000
202112,Bimasakti Multi Sinergi,20,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2021-12-01 00:00:00.000
202112,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-12-01 00:00:00.000
202112,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-12-01 00:00:00.000
202112,Conversant,600000,Revenue,Revenue,Data,IP Transit,External,IDR,MTD,2021-12-01 00:00:00.000
202112,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-12-01 00:00:00.000
202112,Sprint,150,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2021-12-01 00:00:00.000
202112,Telkom DES,90.4375,Revenue,Revenue,Data,IP VPN,Internal,IDR,MTD,2021-12-01 00:00:00.000
202112,Telkom DGS,100,Revenue,Revenue,Data,IP Transit,Internal,IDR,MTD,2021-12-01 00:00:00.000
202112,Telkom DGS,50,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,MTD,2021-12-01 00:00:00.000
202112,Telstra,0,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2021-12-01 00:00:00.000
202112,Vodafone,594,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2021-12-01 00:00:00.000
202112,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2021-12-01 00:00:00.000
202201,Amazon,180000,Revenue,Revenue,Data,IP Transit,External,IDR,MTD,2022-01-01 00:00:00.000
202201,Bimasakti Multi Sinergi,100,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2022-01-01 00:00:00.000
202201,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2022-01-01 00:00:00.000
202201,China Unicom,100010,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-01-01 00:00:00.000
202201,Conversant,700000,Revenue,Revenue,Data,IP Transit,External,IDR,MTD,2022-01-01 00:00:00.000
202201,Conversant,0,Revenue,Revenue,Data,Other Data,External,IDR,MTD,2022-01-01 00:00:00.000
202201,Epsilon Telecommunication,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-01-01 00:00:00.000
202201,Telkom DGS,50,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,MTD,2022-01-01 00:00:00.000
202201,Verizon,262,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2022-01-01 00:00:00.000
202201,Viettel,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-01-01 00:00:00.000
202201,Vodafone,664,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2022-01-01 00:00:00.000
202201,Vodafone,72000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-01-01 00:00:00.000
202202,Amazon,100,Revenue,Revenue,Data,IP VPN,External,IDR,MTD,2022-02-01 00:00:00.000
202202,British Telecom,504,Revenue,Revenue,Data,IP VPN,External,IDR,MTD,2022-02-01 00:00:00.000
202202,China Telecom,160480,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-02-01 00:00:00.000
202202,Chunghwa Telecom,2,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-02-01 00:00:00.000
202202,Chunghwa Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2022-02-01 00:00:00.000
202202,CMC Telecom,1180,Revenue,Revenue,Data,IP VPN,External,USD,MTD,2022-02-01 00:00:00.000
202207,Akamai International B.V,1250000,Revenue,Revenue,Data,CDN Infrastructure,External,USD,YTD,2022-07-01 00:00:00.000
202207,Amazon,1140200,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2022-07-01 00:00:00.000
202207,Conversant,0,Revenue,Revenue,Data,CDN Infrastructure,External,IDR,YTD,2022-07-01 00:00:00.000
202207,Edgecast Networks,0,Revenue,Revenue,Data,CDN Infrastructure,External,USD,YTD,2022-07-01 00:00:00.000
202207,Expereo,257,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-07-01 00:00:00.000
202207,JAPFA,75,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-07-01 00:00:00.000
202207,Level 3 Communication,630,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-07-01 00:00:00.000
202207,Nevigate Communication,20,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-07-01 00:00:00.000
202207,Orange Business Services,50,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2022-07-01 00:00:00.000
202402,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2024-02-01 00:00:00.000
202402,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,Chunghwa Telecom,2,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-02-01 00:00:00.000
202402,Microsoft,0,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2024-02-01 00:00:00.000
202402,Microsoft,1200000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,Microsoft,10000,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2024-02-01 00:00:00.000
202402,Netflix,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,PCCW,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-02-01 00:00:00.000
202402,Singapore Telecom,8827,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-02-01 00:00:00.000
202402,Sprint,98,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-02-01 00:00:00.000
202402,Tata Communications,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-02-01 00:00:00.000
202402,Telkom DES,142.75,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2024-02-01 00:00:00.000
202402,Telkom DES,976.5625,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2024-02-01 00:00:00.000
202402,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-02-01 00:00:00.000
202403,British Telecom,0,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2024-03-01 00:00:00.000
202403,Globe Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-03-01 00:00:00.000
202403,KBRI,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-03-01 00:00:00.000
202403,NTT Communications,100004,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-03-01 00:00:00.000
202403,Telekom Malaysia,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-03-01 00:00:00.000
202404,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2024-04-01 00:00:00.000
202404,Arelion (Telia),100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,Bharti,100007,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,China Mobile International,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,IX Telecom,200,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-04-01 00:00:00.000
202404,Microsoft,510,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2024-04-01 00:00:00.000
202404,Microsoft,10000,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2024-04-01 00:00:00.000
202404,Netflix,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,PCCW,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,PT. Mitra Integrasi Informatika,2000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2024-04-01 00:00:00.000
202404,Sprint,150,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2024-04-01 00:00:00.000
202404,Tata Communications,240,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-04-01 00:00:00.000
202404,Tata Communications,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-04-01 00:00:00.000
202404,Telkom DES,142.625,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2024-04-01 00:00:00.000
202404,Vodafone,1188,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2024-04-01 00:00:00.000
202404,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2024-04-01 00:00:00.000
202301,PT. Mitra Integrasi Informatika,2000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2023-01-01 00:00:00.000
202301,Tata Communications,190,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2023-01-01 00:00:00.000
202301,Telco Allied Singapore,10,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2023-01-01 00:00:00.000
202209,PT. Artha Dana Teknologi,1,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2022-09-01 00:00:00.000
202209,PT. Artha Dana Teknologi,50,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2022-09-01 00:00:00.000
202209,PT. Mitra Integrasi Informatika,2000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2022-09-01 00:00:00.000
202209,Singapore Telecom,200,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2022-09-01 00:00:00.000
202209,Singapore Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-09-01 00:00:00.000
202209,Tata Communications,130,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-09-01 00:00:00.000
202209,Tata Communications,4,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-09-01 00:00:00.000
202209,Telkom DWS,2129800,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2022-09-01 00:00:00.000
202209,Telkom DWS,0,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2022-09-01 00:00:00.000
202210,BICS Belgacom International Carrier,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2022-10-01 00:00:00.000
202210,Catchpoint Systems,1215,Revenue,Revenue,Data,Other Data,External,USD,YTD,2022-10-01 00:00:00.000
202210,Chunghwa Telecom,0,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-10-01 00:00:00.000
202210,KBRI,126,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2022-10-01 00:00:00.000
202105,Telkom DGS,100,Revenue,Revenue,Data,IP Transit,Internal,IDR,YTD,2021-05-01 00:00:00.000
202105,Telstra,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-05-01 00:00:00.000
202105,Telstra,0,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2021-05-01 00:00:00.000
202106,China Unicom,100010,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-06-01 00:00:00.000
202106,Korea Telecom,10,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-06-01 00:00:00.000
202106,Microsoft,40000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2021-06-01 00:00:00.000
202106,Microsoft,10000,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2021-06-01 00:00:00.000
202106,PLDT,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-06-01 00:00:00.000
202106,Singapore Telecom,5848.0625,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-06-01 00:00:00.000
202106,Telkom DES,0,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2021-06-01 00:00:00.000
202106,Telstra,201000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-06-01 00:00:00.000
202106,Verizon,193,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-06-01 00:00:00.000
202107,China Telecom,1000,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2021-07-01 00:00:00.000
202107,China Telecom,160960,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-07-01 00:00:00.000
202107,Chunghwa Telecom,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2021-07-01 00:00:00.000
202107,Federated States of Micronesia,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-07-01 00:00:00.000
202107,Global Transit Communications,40000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-07-01 00:00:00.000
202107,HM Sampoerna,10,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2021-07-01 00:00:00.000
202107,HM Sampoerna,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2021-07-01 00:00:00.000
202107,Level 3 Communication,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2021-07-01 00:00:00.000
202107,Nevigate Communication,8,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-07-01 00:00:00.000
202107,PCCW,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2021-07-01 00:00:00.000
202107,Pgas Telecommunication,10000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-07-01 00:00:00.000
202107,PT Reach Network Services Indonesia,724,Revenue,Revenue,Data,IP VPN,External,IDR,YTD,2021-07-01 00:00:00.000
